,listing_id,date,time,listing_name,street,city,zip_code,state,address_total,location_x,location_y,location_site,location_indoor,month,day,year,day_of_week
654,301406,2021-01-26,22:06:31,Woodstock Farmers Market - Winter,11900 Country Club Rd.,Woodstock,60098,Illinois,"11900 Country Club Rd., Woodstock, Illinois 60098",-88.435654,42.310266,Private business,Entire time open indoor;,1,26,2021,Tuesday
655,301407,2021-01-27,10:15:51,Dickinson Square Farmers' Market,1600 East Moyamensing Avenue,Philadelphia,19148,Pennsylvania,"1600 East Moyamensing Avenue, Philadelphia, Pennsylvania 19148",-75.151276,39.927056,Closed-off public street;,No Indoor;,1,27,2021,Wednesday
656,301408,2021-01-27,11:20:30,Green City Market Lincoln Park,1817 N. Clark St,Chicago,60614,Illinois,"1817 N. Clark St, Chicago, Illinois 60614",-87.633865,41.915854,Local government grounds;,No Indoor;,1,27,2021,Wednesday
657,301409,2021-01-27,11:25:19,Green City Market West Loop,115 S. Sangamon St,Chicago,60607,Illinois,"115 S. Sangamon St, Chicago, Illinois 60607",-87.650439,41.880039,Local government grounds;,No Indoor;,1,27,2021,Wednesday
658,301410,2021-01-27,15:32:10,"Bethany Beach Farmers' Market, Inc.",601 Castle Court,Bethany Beach,19930,Delaware,"601 Castle Court, Bethany Beach, Delaware 19930",-75.056515,38.538397,Private business,No Indoor;,1,27,2021,Wednesday
659,301411,2021-01-27,21:59:53,Lawrence Farmers' Market - Saturday Downtown Market,824 New Hampshire Street,Lawrence,66044,Kansas,"824 New Hampshire Street, Lawrence, Kansas 66044",-95.23448,38.96859,Local government grounds;,No Indoor;,1,27,2021,Wednesday
660,301412,2021-01-27,22:07:56,Lawrence Farmers' Market - Tuesday Market,1140 Massachusetts Street,Lawrence,66044,Kansas,"1140 Massachusetts Street, Lawrence, Kansas 66044",-95.235986,38.963018,Local government grounds;,No Indoor;,1,27,2021,Wednesday
661,301413,2021-01-28,17:21:25,Southwest Plaza Farmers Market,Wadsworth and Bowles,Littleton ,80123,Colorado,"Wadsworth and Bowles, Littleton , Colorado 80123",-105.09573,39.611904,Private business,No Indoor;,1,28,2021,Thursday
662,301414,2021-01-29,9:55:46,Highlands Ranch Farmers Market,Highlands Ranch Pkwy and Dorchester Rd,Highlands Ranch ,80129,Colorado,"Highlands Ranch Pkwy and Dorchester Rd, Highlands Ranch , Colorado 80129",-104.99968,39.547023,Private business,No Indoor;,1,29,2021,Friday
663,301415,2021-01-30,8:58:12,Woolery Farmers' Market,2250 W Sunstone Dr,Bloomington,47403,Indiana,"2250 W Sunstone Dr, Bloomington, Indiana 47403",-86.559788,39.138753,Private business,No Indoor;,1,30,2021,Saturday
664,301416,2021-01-30,18:24:08,Aurora Farmers Market,170 Main Street,Aurora,13026,New York,"170 Main Street, Aurora, New York 13026",-76.699995,42.744684,Educational institution;,No Indoor;,1,30,2021,Saturday
665,301417,2021-01-30,20:12:45,Crawfordsville Farmers Market,100 W Pike St.,Crawfordsville,47933,Indiana,"100 W Pike St., Crawfordsville, Indiana 47933",-86.903732,40.040652,Closed-off public street;,No Indoor;,1,30,2021,Saturday
666,301418,2021-01-30,20:32:17,Crawfordsville Winter Market,400 Parke Avenue,Crawfordsville,47933,Indiana,"400 Parke Avenue, Crawfordsville, Indiana 47933",-86.896007,40.04604,Private business,Entire time open indoor;,1,30,2021,Saturday
667,301419,2021-02-02,17:25:50,Knox County Farmers Market,107 N 4th St,Edina,63537,Missouri,"107 N 4th St, Edina, Missouri 63537",-92.172403,40.167824,Local government grounds;,No Indoor;,2,2,2021,Tuesday
668,301420,2021-02-02,20:19:20,Steelville Farmer & Artist Saturday Morning Market,392 Main St,Steelville,65565,Missouri,"392 Main St, Steelville, Missouri 65565",-91.358368,37.967138,Private business,No Indoor;,2,2,2021,Tuesday
669,301421,2021-02-02,20:28:55,Steelville Farmer & Artist Wednesday Night Market,Hoppe Spring Park,Church Street,65565,Missouri,"Hoppe Spring Park, Church Street, Steelville, Missouri 65565",-91.359291,37.966076,Local government grounds;,No Indoor;,2,2,2021,Tuesday
670,301422,2021-02-03,11:04:53,Oxford Farmers Market,E. Park Place,Oxford,45056,Ohio,"E. Park Place, Oxford, Ohio 45056",-84.741544,39.510915,Local government grounds;,No Indoor;,2,3,2021,Wednesday
671,301423,2021-02-04,10:04:46,New Orleans East Hospital Farmer's Market,5620 Read Boulevard,New Orleans,70127,Louisiana,"5620 Read Boulevard, New Orleans, Louisiana 70127",-89.975013,30.030672,Healthcare institution;,No Indoor;,2,4,2021,Thursday
672,301424,2021-02-04,16:24:25,Ballard Farmers Market,5300 Ballard Ave NW,Seattle ,98107,Washington,"5300 Ballard AVE NW, Seattle , Washington 98107",-122.3845,47.667512,Closed-off public street;,No Indoor;,2,4,2021,Thursday
673,301425,2021-02-04,16:35:52,Madrona Farmers Market,1126 Martin Luther King Jr Way  ,Seattle ,98122,Washington,"1126 Martin Luther King Jr Way  , Seattle , Washington 98122",-122.29575,47.612616,Private business,No Indoor;,2,4,2021,Thursday
674,301426,2021-02-04,16:43:53,Wallingford Farmers Market,4800 Meridian Ave N ,Seattle ,98103,Washington,"4800 Meridian Ave N , Seattle , Washington 98103",-122.33335,47.663924,Local government grounds;,No Indoor;,2,4,2021,Thursday
675,301427,2021-02-05,9:48:54,Market on the Green,105 Norton Park Drive,Whitehall,43213,Ohio,"105 Norton Park Drive, Whitehall, Ohio 43213",-82.875408,39.97423,Closed-off public street;,No Indoor;,2,5,2021,Friday
676,301428,2021-02-05,13:55:47,Tremont Farmers Market,1200 Startkweather Ave,Cleveland,44113,Ohio,"1200 Startkweather Ave, Cleveland, Ohio 44113",-81.690301,41.479328,Park,No Indoor;,2,5,2021,Friday
677,301429,2021-02-05,15:30:48,North End Farmers Market,311 Bowman St.,Mansfield,44903,Ohio,"311 Bowman St., Mansfield, Ohio 44903",-82.523336,40.766123,Farm,No Indoor;,2,5,2021,Friday
678,301430,2021-02-07,11:04:49,La Cienega Farmers Market,1835 La Cienega Blvd,Los Angele,90035,California,"1835 La Cienega Blvd, Los Angele, California 90035",-118.37983,34.044973,Private business,No Indoor;,2,7,2021,Sunday
679,301431,2021-02-07,11:31:02,Culver City Farmers Market,Main Street,Culver City,90232,California,"Main Street in Culver City, Culver City, California 90232",-118.39464,34.024936,Closed-off public street;,No Indoor;,2,7,2021,Sunday
680,301432,2021-02-09,12:47:59,Kenosha Public Market - Summer Outdoor,625 52nd Street,Kenosha,53140,Wisconsin,"625 52nd Street, Kenosha, Wisconsin 53140",-87.819945,42.587205,Private business,Part time open indoor;,2,9,2021,Tuesday
681,301433,2021-02-09,13:05:55,Kenosha Public Market - Winter Indoor,625 57th Street,Kenosha,53140,Wisconsin,"625 57th Street, Kenosha, Wisconsin 53140",-87.819183,42.584009,Private business,Part time open indoor;,2,9,2021,Tuesday
682,301434,2021-02-09,14:08:16,Gooding Farmer's Market,Corner of 13th and Main,Gooding,83330,Idaho,"Corner of 13th and Main, Gooding, Idaho 83330",-114.71252,42.932194,Educational institution;,No Indoor;,2,9,2021,Tuesday
683,301435,2021-02-12,13:24:22,Freight House Farmers' Market,421 West River Drive #32,Davenport,52801,Iowa,"421 West River Drive #32, Davenport, Iowa 52801",-90.582083,41.519748,Private business,Part time open indoor;,2,12,2021,Friday
684,301436,2021-02-17,13:44:54,Herriman Farmers Market,5355 W. Herriman Main St.,Herriman,84096,Utah,"5355 W. Herriman Main St., Herriman, Utah 84096",-112.01503,40.515537,Local government grounds;,No Indoor;,2,17,2021,Wednesday
685,301437,2021-02-17,16:35:37,Old Capitol Farmers Market,4th and Adams,Springfield ,62701,Illinois,"4th and Adams, Springfield , Illinois 62701",-89.650662,39.800581,Closed-off public street;,Part time open indoor;,2,17,2021,Wednesday
686,301438,2021-02-19,12:11:57,Menominee Historic Downtown Farmers Market  Association,"Lobby, 1801 8th Ave.",Menominee,49858,Michigan,"Lobby, 1801 8th Ave., Menominee, Michigan 49858",-87.604562,45.107233,Local government grounds;,No Indoor;,2,19,2021,Friday
687,301439,2021-02-19,12:50:29,Marinette Artisan & Farm Market,1607 Main Street,Marinette ,54143,Wisconsin,"1607 Main Street, Marinette , Wisconsin 54143",-87.628231,45.098174,Local government grounds;,No Indoor;,2,19,2021,Friday
688,301440,2021-02-19,14:15:01,Aquidneck Growers Market - Wednesday,Memorial Blvd,Newport,02840,Rhode Island,"Memorial Blvd, Newport, Rhode Island 02840",-71.305831,41.483658,Local government grounds;,No Indoor;,2,19,2021,Friday
689,301441,2021-02-19,14:22:04,Aquidneck Growers Market- Saturday Summer,35 Dexter St,Newport,02840,Rhode Island,"35 Dexter St, Newport, Rhode Island 02840",-71.304641,41.509139,Educational institution;,No Indoor;,2,19,2021,Friday
690,301443,2021-02-22,1:15:26,Celina Farmers Market,1001 W Market St.,Celina,45822,Ohio,"1001 W Market St., Celina, Ohio 45822",-84.582827,40.549633,Local government grounds;,No Indoor;,2,22,2021,Monday
691,301444,2021-02-24,10:15:43,Belleville Farmers Market,Main and 4th,Belleville,48111,Michigan,"Main and 4th, Belleville, Michigan 48111",-83.482812,42.201917,Plaza/Square/Common,No Indoor;,2,24,2021,Wednesday
692,301445,2021-02-24,11:35:23,Goddard Memorial State Park Farmers Market,1095 Ives Rd,Warwick,02818,Rhode Island,"1095 Ives Rd, Warwick, Rhode Island 02818",-71.444335,41.649602,Local government grounds;,No Indoor;,2,24,2021,Wednesday
693,301446,2021-02-24,11:28:34,Tiverton Farmer's Market,43 Muse Way,Tiverton,02878,Rhode Island,"43 Muse Way, Tiverton, RI, Rhode Island 02878",-71.150045,41.622867,Educational institution;,Part time open indoor;,2,24,2021,Wednesday
694,301447,2021-02-24,12:13:56,Washington on the Brazos Farmers Market,23400 Park Road 12,Washington,77880,Texas,"23400 Park Road 12, Washington, Texas 77880",-96.403458,30.2145775,Local government grounds;,No Indoor;,2,24,2021,Wednesday
695,301448,2021-02-24,13:53:38,Westerly Land Trust Farmers Market,61-85 Main Street,Westerly,02891,Rhode Island,"61-85 Main Street, Westerly, Rhode Island 02891",-71.83172,41.375089,Private business,No Indoor;,2,24,2021,Wednesday
696,301449,2021-02-26,21:46:01,Kenosha Public Market,Outdoor Summer Market 625 52nd Street- Indoor Winter Market 625 57th Street,Kenosha,53140,Wisconsin,"Outdoor Summer Market 625 52nd Street- Indoor Winter Market 625 57th Street, Kenosha, Wisconsin 53140",-87.819902,42.587189,Private business,Part time open indoor;,2,26,2021,Friday
697,301450,2021-03-05,11:29:18,Monticello Market on the Square,119 W. Washington St.,Monticello,31064,Georgia,"119 W. Washington St., Monticello, Georgia 31064",-83.683495,33.304642,Local government grounds;,No Indoor;,3,5,2021,Friday
698,301451,2021-03-09,13:51:24,Northside Farmers' Market,2901 N. Sherman Ave.,Madison,53704,Wisconsin,"2901 N. Sherman Ave., Madison, Wisconsin 53704",-89.362808,43.128145,Private business,Part time open indoor;,3,9,2021,Tuesday
699,301452,2021-03-09,19:07:03,Pine City Farmers Market,Main Street and 1st Ave NW,Pine City,55063,Minnesota,"Main Street and 1st Ave NW, Pine City, Minnesota 55063",-92.970689,45.832364,Private business,No Indoor;,3,9,2021,Tuesday
700,301453,2021-03-10,11:36:05,Grinnell Farmers Market,833 4th Ave,Grinnell,50112,Iowa,"833 4th Ave, Grinnell, Iowa 50112",-92.724057,41.743189,Local government grounds;,No Indoor;,3,10,2021,Wednesday
701,301454,2021-03-11,11:53:32,Owen County Farmers Market,459 W. Morgan Street (SR46),Spencer,47460,Indiana,"459 W. Morgan Street (SR46), Spencer, Indiana 47460",-86.769484,39.286121,Private business,No Indoor;,3,11,2021,Thursday
702,301455,2021-03-12,18:58:49,Woodstock Farmers Market-Tuesday Summer,112 S. Benton St.,Woodstock,60098,Illinois,"112 S. Benton St., Woodstock, Illinois 60098",-88.435654,42.310266,Closed-off public street;,No Indoor;,3,12,2021,Friday
703,301456,2021-03-12,21:00:45,Woodstock Farmers Market-Saturday Summer,112 S. Benton St.,Woodstock,60098,Illinois,"112 S. Benton St., Woodstock, Illinois 60098",-88.435654,42.310266,Closed-off public street;,No Indoor;,3,12,2021,Friday
704,301457,2021-03-14,16:15:24,Cumberland Farmers Market,11501 E Washington Street,Cumberland,46229,Indiana,"11501 E Washington Street, Cumberland, Indiana 46229",-85.961539,39.77586,Local government grounds;,No Indoor;,3,14,2021,Sunday
705,301458,2021-03-14,16:33:57,Farmers Market at the Fairgrounds,620 N Apple Street,Greenfield,46140,Indiana,"620 N Apple Street, Greenfield, Indiana 46140",-85.75624,39.791832,Private business,Part time open indoor;,3,14,2021,Sunday
706,301459,2021-10-17,14:50:37,"Payson Farmers Market, LLC - Twilight Tuesdays",816 S. Beeline Hwy,Payson,85541,Arizona,"816 S. Beeline Hwy, Payson, Arizona 85541",-111.3276,34.229808,Private business,No Indoor;,10,17,2021,Sunday
707,301460,2021-03-15,13:35:48,Little River County Farmers Market,222 Frisco St.,Ashdown,71822,Arkansas,"222 Frisco St., Ashdown, Arkansas 71822",-94.1176,33.661403,Private business,No Indoor;,3,15,2021,Monday
708,301461,2021-03-15,14:34:43,Cross County Farmer's Market,705 E. Union Avenue Room 2,Wynne,72396,Arkansas,"705 E. Union Avenue, Room 2, Wynne, Arkansas 72396",-90.786483,35.223532,Local government grounds;,No Indoor;,3,15,2021,Monday
709,301462,2021-03-15,16:21:19,Grand Prairie Farmers Market,505 S. Main St.,Stuttgart ,72160,Arkansas,"505 S. Main St., Stuttgart , Arkansas 72160",-91.55237,34.49802,Local government grounds;,No Indoor;,3,15,2021,Monday
710,301463,2021-03-16,9:44:42,Springdale Farmers Market,992 E. Emma Ave.,Springdale ,72764,Arkansas,"992 E. Emma Ave., Springdale , Arkansas 72764",-94.11845,36.18745,Private business,No Indoor;,3,16,2021,Tuesday
711,301464,2021-03-16,10:03:50,Conway Farmers' Market,150 Amity Rd.,Conway,72032,Arkansas,"150 Amity Rd., Conway, Arkansas 72032",-92.41257,35.077695,Faith-based institution;,No Indoor;,3,16,2021,Tuesday
712,301465,2021-03-16,10:39:37,Siloam Springs Farmers Market,205 Jefferson Street,Siloam Springs ,72761,Arkansas,"205 Jefferson Street, Siloam Springs , Arkansas 72761",-94.541074,36.181621,Local government grounds;,No Indoor;,3,16,2021,Tuesday
713,301466,2021-03-16,11:18:28,Paragould Farmers' Market,100 W. Emerson,Paragould,72450,Arkansas,"100 W. Emerson, Paragould, AR, Arkansas 72450",-90.486623,36.05557,Closed-off public street;,No Indoor;,3,16,2021,Tuesday
714,301467,2021-03-16,17:02:46,Downtown Conway Farmers' & Crafts Market,718 Parkway,Conway,72032,Arkansas,"718 Parkway, Conway, Arkansas 72032",-92.440867,35.088507,Local government grounds;,No Indoor;,3,16,2021,Tuesday
715,301468,2021-03-16,18:59:10,Bentonville Farmers Market,100 N. Main Street ,Bentonville ,72712,Arkansas,"100 N. Main Street , Bentonville , Arkansas 72712",-94.208458,36.372637,Closed-off public street;,No Indoor;,3,16,2021,Tuesday
716,301469,2021-03-16,19:32:56,Farmers Market of Gravette,Hwy. 72 east,Gravette,72736,Arkansas,"Hwy. 72 east, Gravette, Arkansas 72736",-94.446383,36.419093,Local government grounds;,No Indoor;,3,16,2021,Tuesday
717,301470,2021-03-17,10:16:23,Dallas County Farmer's Market,206 West 3rd St.,Fordyce,71742,Arkansas,"206 West 3rd St., Fordyce, Arkansas 71742",-92.41424,33.812858,Local government grounds;,No Indoor;,3,17,2021,Wednesday
718,301471,2021-03-17,11:27:42,Riverside Farmers Market,2800 Riverside Drive,Indianapolis,46208,Indiana,"2800 Riverside Drive, Indianapolis, Indiana 46208",-86.192041,39.806671,Local government grounds;,No Indoor;,3,17,2021,Wednesday
719,301472,2021-03-17,16:44:25,Downtown Rogers Farmers Market,Railyard Park,Rogers,72756,Arkansas,"Railyard Park, Rogers, Arkansas 72756",-94.116,36.332762,Local government grounds;,No Indoor;,3,17,2021,Wednesday
720,301473,2021-03-19,11:39:44,Ohio Valley Farmers' Market,3200 Union St,Bellaire,43906,Ohio,"3200 Union St, Bellaire, Ohio 43906",-80.74212,40.014375,Local government grounds;,No Indoor;,3,19,2021,Friday
721,301474,2021-03-19,11:48:12,Ohio Valley Farmers' Market,67800 Mall Rd,St. Clairsville ,43950,Ohio,"67800 Mall Rd, St. Clairsville , Ohio 43950",-80.865892,40.069884,Private business,No Indoor;,3,19,2021,Friday
722,301475,2021-03-19,12:50:11,East Boston Farmers On-line Market - Winter/Spring,250 Sumner Street,East Boston,02128,Massachusetts,"250 Sumner street, East Boston, Massachusetts 02128",-71.076514,42.3313532,Healthcare institution;,Entire time open indoor;,3,19,2021,Friday
723,301476,2021-03-21,17:43:02,General Store Market,1327 S. 18th Street,Barron,54812,Wisconsin,"1327 S. 18th Street, Barron, Wisconsin 54812",-91.844351,45.402192,Private business,No Indoor;,3,21,2021,Sunday
724,301477,2021-03-22,14:47:45,"Patch & Pasture, LLC",17004 Path Valley Rd,Spring Run,17262,Pennsylvania,"17004 Path Valley Rd, Spring Run, Pennsylvania 17262",-77.766771,40.151488,Private business,No Indoor;,3,22,2021,Monday
725,301478,2021-03-25,8:41:49,City of St. Clair Shores Farmers Market,24800 Jefferson Ave.,St. Clair Shores,48080,Michigan,"24800 Jefferson, St. Clair Shores, Mi, Michigan 48080",-82.932268,42.6958071,Local government grounds;,No Indoor;,3,25,2021,Thursday
726,301479,2021-03-25,11:25:33,Williamsburg Farmers Market,401 W. Francis Street,Williamsburg,23185,Virginia,"401 W. Francis Street, Williamsburg, Virginia 23185",-76.706717,37.269293,Local government grounds;,No Indoor;,3,25,2021,Thursday
727,301480,2021-03-25,16:55:21,Shawnee Farmers Market,11110 Johnson Drive,Shawnee,66203,Kansas,"11110 Johnson Drive, Shawnee, Kansas 66203",-94.805322,39.017779,Local government grounds;,No Indoor;,3,25,2021,Thursday
728,301481,2021-03-25,16:59:44,Moonlight Market,11110 Johnson Drive,Shawnee,66203,Kansas,"11110 Johnson Drive, Shawnee, Kansas 66203",-94.805322,39.017779,Local government grounds;,No Indoor;,3,25,2021,Thursday
729,301482,2021-03-25,18:44:36,Healthway Park Farmers Market,4055 South Roy Wilson Way,New Palestine,46163,Indiana,"4055 South Roy Wilson Way, New Palestine, Indiana 46163",-85.91723,39.726276,Healthcare institution;,No Indoor;,3,25,2021,Thursday
730,301483,2021-03-26,14:14:04,Superior Farm-to-Fantastic Farmer's Market,Superior Food Court,Main Street,85173,Arizona,"Superior Food Court, Main Street, Superior, Arizona 85173",-111.1103,33.285146,Private business,No Indoor;,3,26,2021,Friday
